mes,semana,regiao,estado,comportamento_pandemia,modalidade_ensino,modalidade_trabalho,respondentes
10,3,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,526
10,3,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Remoto,5
10,3,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,3,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,16
10,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Não aplicável,123
10,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Remoto,1
10,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Presencial,1
10,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1630
10,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,73
10,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,58
10,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1558
10,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,30
10,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,7
10,4,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,494
10,4,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Remoto,1
10,4,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,4,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,16
11,1,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Não aplicável,89
11,1,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Remoto,1
11,1,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Presencial,2
11,1,Sudeste,ES,Continuou saindo normalmente,Presencial,Não aplicável,1
11,1,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,11
11,1,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,7
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1540
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,61
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,45
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,13
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,35
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,1
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,61
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,52
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,3
11,1,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1045
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,33
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,39
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,32
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,233
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,2
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Presencial,1
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,116
11,1,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,1,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,288
11,1,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Remoto,3
11,1,Sudeste,ES,Ficou rigorosamente em casa,Presencial,Não aplicável,3
11,1,Sudeste,ES,Ficou rigorosamente em casa,Híbrido,Não aplicável,8
11,1,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,124
11,1,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,30
11,1,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,13
11,1,Sudeste,ES,Ignorado,Não aplicável,Presencial,1
11,1,Sudeste,ES,Ignorado,Remoto,Não aplicável,1
11,2,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Não aplicável,95
11,2,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Remoto,3
11,2,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Presencial,1
11,2,Sudeste,ES,Continuou saindo normalmente,Híbrido,Não aplicável,2
11,2,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,15
11,2,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,7
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1509
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,56
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,54
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,8
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Presencial,1
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,33
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,78
11,2,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,56
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1154
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,33
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,12
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,21
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,31
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,264
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,111
11,2,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,2
11,2,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,259
11,2,Sudeste,ES,Ficou rigorosamente em casa,Presencial,Não aplicável,2
11,2,Sudeste,ES,Ficou rigorosamente em casa,Híbrido,Não aplicável,4
11,2,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,98
11,2,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,27
11,2,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,17
11,2,Sudeste,ES,Ignorado,Remoto,Não aplicável,2
11,2,Sudeste,ES,Ignorado,Remoto,Não aplicável,2
11,3,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Não aplicável,110
11,3,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Remoto,3
11,3,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Presencial,5
11,3,Sudeste,ES,Continuou saindo normalmente,Híbrido,Não aplicável,2
11,3,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,20
11,3,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,7
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1446
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,64
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,39
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,15
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,31
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,3
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,84
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,3
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,3,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,44
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1195
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,31
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,22
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,39
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,263
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,4
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,139
11,3,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,3,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,297
11,3,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Remoto,4
11,3,Sudeste,ES,Ficou rigorosamente em casa,Presencial,Não aplicável,3
11,3,Sudeste,ES,Ficou rigorosamente em casa,Híbrido,Não aplicável,7
11,3,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,91
11,3,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,31
11,3,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,14
11,3,Sudeste,ES,Ignorado,Remoto,Não aplicável,4
11,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Não aplicável,94
11,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Remoto,3
11,4,Sudeste,ES,Continuou saindo normalmente,Não aplicável,Presencial,2
11,4,Sudeste,ES,Continuou saindo normalmente,Presencial,Não aplicável,4
11,4,Sudeste,ES,Continuou saindo normalmente,Híbrido,Não aplicável,2
11,4,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,11
11,4,Sudeste,ES,Continuou saindo normalmente,Remoto,Não aplicável,6
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1462
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,65
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,60
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,6
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,32
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,1
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,71
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,36
11,4,Sudeste,ES,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1211
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,28
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,6
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,8
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,26
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,284
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,4,Sudeste,ES,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,106
11,4,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Não aplicável,266
11,4,Sudeste,ES,Ficou rigorosamente em casa,Não aplicável,Remoto,1
11,4,Sudeste,ES,Ficou rigorosamente em casa,Presencial,Não aplicável,1
11,4,Sudeste,ES,Ficou rigorosamente em casa,Híbrido,Não aplicável,11
11,4,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,123
11,4,Sudeste,ES,Ficou rigorosamente em casa,Remoto,Não aplicável,26
11,4,Sudeste,ES,Ignorado,Não aplicável,Não aplicável,10
11,4,Sudeste,ES,Ignorado,Não aplicável,Remoto,2
11,4,Sudeste,ES,Ignorado,Remoto,Não aplicável,1
11,4,Sudeste,ES,Ignorado,Remoto,Não aplicável,1
9,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,232
9,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,8
9,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,5
9,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3066
9,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,91
9,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,75
9,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3384
9,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,122
9,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,18
9,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1461
9,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,18
9,1,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,16
9,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,215
9,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,4
9,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3245
9,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,94
9,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,53
9,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3459
9,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,141
9,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,16
9,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1494
9,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,15
9,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,2,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,30
9,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,250
9,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,8
9,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,2
9,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3236
9,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,78
9,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,83
9,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3448
9,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,127
9,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,16
9,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1368
9,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,21
9,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,2
9,3,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,17
9,3,Sudeste,MG,Ignorado,Não aplicável,Remoto,1
9,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,337
9,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,10
9,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,9
9,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3234
9,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,103
9,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,66
9,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3428
9,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,123
9,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,6
9,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1263
9,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,7
9,4,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,21
10,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,414
10,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,15
10,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,7
10,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3320
10,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,74
10,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,84
10,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3221
10,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,98
10,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
10,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1216
10,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,21
10,1,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,14
10,1,Sudeste,MG,Ignorado,Não aplicável,Remoto,1
10,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,398
10,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,10
10,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,3
10,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3542
10,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,106
10,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,61
10,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3270
10,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,103
10,2,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,12
10,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1218
10,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,14
10,2,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,2,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,25
10,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,427
10,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,10
10,3,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,9
10,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3472
10,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,105
10,3,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,77
10,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3266
10,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,96
10,3,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,7
10,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,982
10,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,9
10,3,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,3
10,3,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,17
10,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,385
10,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,4
10,4,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,4
10,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3405
10,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,100
10,4,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,72
10,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,3339
10,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,125
10,4,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,11
10,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,1025
10,4,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,4
10,4,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,20
11,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,375
11,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,8
11,1,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,8
11,1,Sudeste,MG,Continuou saindo normalmente,Presencial,Não aplicável,1
11,1,Sudeste,MG,Continuou saindo normalmente,Híbrido,Não aplicável,5
11,1,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,46
11,1,Sudeste,MG,Continuou saindo normalmente,Remoto,Remoto,2
11,1,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,16
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3042
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,92
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,83
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,6
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,14
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,328
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,4
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,2
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,65
11,1,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,2537
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,95
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,7
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,5
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,13
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,601
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Remoto,4
11,1,Sudeste,MG,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,161
11,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Não aplicável,655
11,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Remoto,4
11,1,Sudeste,MG,Ficou rigorosamente em casa,Não aplicável,Presencial,1
11,1,Sudeste,MG,Ficou rigorosamente em casa,Presencial,Não aplicável,1
11,1,Sudeste,MG,Ficou rigorosamente em casa,Híbrido,Não aplicável,2
11,1,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,262
11,1,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Remoto,1
11,1,Sudeste,MG,Ficou rigorosamente em casa,Remoto,Não aplicável,58
11,1,Sudeste,MG,Ignorado,Não aplicável,Não aplicável,6
11,1,Sudeste,MG,Ignorado,Remoto,Não aplicável,2
11,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Não aplicável,383
11,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Remoto,10
11,2,Sudeste,MG,Continuou saindo normalmente,Não aplicável,Presencial,3
11,2,Sudeste,MG,Continuou saindo normalmente,Presencial,Não aplicável,1
11,2,Sudeste,MG,Continuou saindo normalmente,Híbrido,Não aplicável,2
11,2,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,50
11,2,Sudeste,MG,Continuou saindo normalmente,Remoto,Não aplicável,23
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,3213
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,103
11,2,Sudeste,MG,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,68
